# Consolidated USD->INR SBI TT rates. source=SBI_TTBUY is authoritative (sahilgupta/sbi-fx-ratekeeper).
# xls_mid-0.425 / ECB-0.39 are pre-2020 or SBI-outage ESTIMATES (tt_sell = tt_buy + 0.85 fixed spread). Use exact SBI PDF for filing.
date,tt_buy,tt_sell,source
2025-07-09,85.45,86.30,SBI_TTBUY
2025-07-10,85.20,86.05,SBI_TTBUY
2025-07-11,85.40,86.25,SBI_TTBUY
2025-07-14,85.60,86.45,SBI_TTBUY
2025-07-15,85.55,86.40,SBI_TTBUY
2025-07-16,85.60,86.45,SBI_TTBUY
2025-07-17,85.50,86.35,SBI_TTBUY
2025-07-18,85.60,86.45,SBI_TTBUY
2025-07-19,85.70,86.55,SBI_TTBUY
2025-07-21,85.90,86.75,SBI_TTBUY
2025-07-22,85.85,86.70,SBI_TTBUY
2025-07-23,86.00,86.85,SBI_TTBUY
2025-07-24,85.90,86.75,SBI_TTBUY
2025-07-25,86.15,87.00,SBI_TTBUY
2025-07-28,86.05,86.90,SBI_TTBUY
2025-07-29,86.40,87.25,SBI_TTBUY
2025-07-30,86.90,87.75,SBI_TTBUY
2025-07-31,87.15,88.00,SBI_TTBUY
2025-08-01,86.95,87.80,SBI_TTBUY
2025-08-02,86.85,87.70,SBI_TTBUY
2025-08-04,87.15,88.00,SBI_TTBUY
2025-08-05,87.45,88.30,SBI_TTBUY
2025-08-06,87.30,88.15,SBI_TTBUY
2025-08-07,87.30,88.15,SBI_TTBUY
2025-08-08,87.15,88.00,SBI_TTBUY
2025-08-11,87.10,87.95,SBI_TTBUY
2025-08-12,87.30,88.15,SBI_TTBUY
2025-08-13,87.00,87.85,SBI_TTBUY
2025-08-14,87.10,87.95,SBI_TTBUY
2025-08-16,87.10,87.95,SBI_TTBUY
2025-08-18,87.05,87.90,SBI_TTBUY
2025-08-19,86.60,87.45,SBI_TTBUY
2025-08-20,86.75,87.60,SBI_TTBUY
2025-08-21,86.60,87.45,SBI_TTBUY
2025-08-22,86.95,87.80,SBI_TTBUY
2025-08-25,87.00,87.85,SBI_TTBUY
2025-08-26,87.34,88.19,SBI_TTBUY
2025-08-28,87.12,87.97,SBI_TTBUY
2025-08-29,87.80,88.65,SBI_TTBUY
2025-08-30,87.70,88.55,SBI_TTBUY
2025-09-01,87.80,88.65,SBI_TTBUY
2025-09-02,87.70,88.55,SBI_TTBUY
2025-09-03,87.70,88.55,SBI_TTBUY
2025-09-04,87.70,88.55,SBI_TTBUY
2025-09-06,87.75,88.60,SBI_TTBUY
2025-09-08,87.60,88.45,SBI_TTBUY
2025-09-09,87.60,88.45,SBI_TTBUY
2025-09-10,87.75,88.60,SBI_TTBUY
2025-09-11,87.95,88.80,SBI_TTBUY
2025-09-12,87.95,88.80,SBI_TTBUY
2025-09-15,87.85,88.70,SBI_TTBUY
2025-09-16,87.65,88.50,SBI_TTBUY
2025-09-17,87.45,88.30,SBI_TTBUY
2025-09-18,87.55,88.40,SBI_TTBUY
2025-09-19,87.80,88.65,SBI_TTBUY
2025-09-20,87.70,88.55,SBI_TTBUY
2025-09-22,87.80,88.65,SBI_TTBUY
2025-09-23,88.20,89.05,SBI_TTBUY
2025-09-24,88.45,89.30,SBI_TTBUY
2025-09-25,88.30,89.15,SBI_TTBUY
2025-09-26,88.35,89.20,SBI_TTBUY
2025-09-29,88.25,89.10,SBI_TTBUY
2025-09-30,88.35,89.20,SBI_TTBUY
2025-10-01,88.40,89.25,SBI_TTBUY
2025-10-03,88.25,89.10,SBI_TTBUY
2025-10-04,88.30,89.15,SBI_TTBUY
2025-10-06,88.30,89.15,SBI_TTBUY
2025-10-07,88.35,89.20,SBI_TTBUY
2025-10-08,88.36,89.21,SBI_TTBUY
2025-10-09,88.35,89.20,SBI_TTBUY
2025-10-10,88.37,89.22,SBI_TTBUY
2025-10-13,88.35,89.20,SBI_TTBUY
2025-10-14,88.34,89.19,SBI_TTBUY
2025-10-15,87.70,88.55,SBI_TTBUY
2025-10-16,87.40,88.25,SBI_TTBUY
2025-10-17,87.40,88.25,SBI_TTBUY
2025-10-18,87.60,88.45,SBI_TTBUY
2025-10-20,87.50,88.35,SBI_TTBUY
2025-10-23,87.40,88.25,SBI_TTBUY
2025-10-24,87.40,88.25,SBI_TTBUY
2025-10-27,87.80,88.65,SBI_TTBUY
2025-10-28,87.90,88.75,SBI_TTBUY
2025-10-29,87.80,88.65,SBI_TTBUY
2025-10-30,88.20,89.05,SBI_TTBUY
2025-10-31,88.20,89.05,SBI_TTBUY
2025-11-01,88.30,89.15,SBI_TTBUY
2025-11-03,88.36,89.21,SBI_TTBUY
2025-11-04,88.09,88.94,SBI_TTBUY
2025-11-06,88.16,89.01,SBI_TTBUY
2025-11-07,88.25,89.10,SBI_TTBUY
2025-11-10,88.25,89.10,SBI_TTBUY
2025-11-11,88.25,89.10,SBI_TTBUY
2025-11-12,88.20,89.05,SBI_TTBUY
2025-11-13,88.25,89.10,SBI_TTBUY
2025-11-14,88.30,89.15,SBI_TTBUY
2025-11-15,88.31,89.16,SBI_TTBUY
2025-11-17,88.32,89.17,SBI_TTBUY
2025-11-18,88.25,89.10,SBI_TTBUY
2025-11-19,88.20,89.05,SBI_TTBUY
2025-11-20,88.20,89.05,SBI_TTBUY
2025-11-21,88.95,89.80,SBI_TTBUY
2025-11-24,88.75,89.60,SBI_TTBUY
2025-11-25,88.65,89.50,SBI_TTBUY
2025-11-26,88.80,89.65,SBI_TTBUY
2025-11-27,88.80,89.65,SBI_TTBUY
2025-11-28,89.00,89.85,SBI_TTBUY
2025-11-29,88.95,89.80,SBI_TTBUY
2025-12-01,89.30,90.15,SBI_TTBUY
2025-12-02,89.30,90.15,SBI_TTBUY
2025-12-03,89.70,90.55,SBI_TTBUY
2025-12-04,89.60,90.45,SBI_TTBUY
2025-12-05,89.44,90.29,SBI_TTBUY
2025-12-06,89.50,90.35,SBI_TTBUY
2025-12-08,89.65,90.50,SBI_TTBUY
2025-12-09,89.70,90.55,SBI_TTBUY
2025-12-10,89.45,90.30,SBI_TTBUY
2025-12-11,89.95,90.80,SBI_TTBUY
2025-12-12,90.00,90.85,SBI_TTBUY
2025-12-15,90.30,91.15,SBI_TTBUY
2025-12-16,90.60,91.45,SBI_TTBUY
2025-12-17,89.65,90.85,SBI_TTBUY
2025-12-18,89.75,90.60,SBI_TTBUY
2025-12-19,89.35,90.20,SBI_TTBUY
2025-12-20,89.15,90.00,SBI_TTBUY
2025-12-22,89.30,90.15,SBI_TTBUY
2025-12-23,89.25,90.10,SBI_TTBUY
2025-12-24,89.15,90.00,SBI_TTBUY
2025-12-26,89.45,90.30,SBI_TTBUY
2025-12-29,89.50,90.35,SBI_TTBUY
2025-12-30,89.50,90.35,SBI_TTBUY
2025-12-31,89.47,90.32,SBI_TTBUY
2026-01-01,89.50,90.35,SBI_TTBUY
2026-01-02,89.70,90.55,SBI_TTBUY
2026-01-03,89.60,90.45,SBI_TTBUY
2026-01-05,89.80,90.65,SBI_TTBUY
2026-01-06,89.82,90.67,SBI_TTBUY
2026-01-07,89.50,90.35,SBI_TTBUY
2026-01-08,89.60,90.45,SBI_TTBUY
2026-01-09,89.65,90.50,SBI_TTBUY
2026-01-12,89.80,90.65,SBI_TTBUY
2026-01-13,89.85,90.70,SBI_TTBUY
2026-01-14,89.75,90.60,SBI_TTBUY
2026-01-16,90.30,91.15,SBI_TTBUY
2026-01-17,90.35,91.20,SBI_TTBUY
2026-01-19,90.30,91.15,SBI_TTBUY
2026-01-20,90.50,91.35,SBI_TTBUY
2026-01-21,91.30,92.15,SBI_TTBUY
2026-01-22,91.10,91.95,SBI_TTBUY
2026-01-23,91.45,92.30,SBI_TTBUY
2026-01-27,91.35,92.20,SBI_TTBUY
2026-01-28,91.20,92.05,SBI_TTBUY
2026-01-29,91.58,92.43,SBI_TTBUY
2026-01-30,91.50,92.35,SBI_TTBUY
2026-01-31,91.35,92.20,SBI_TTBUY
2026-02-02,91.20,92.05,SBI_TTBUY
2026-02-03,89.75,90.60,SBI_TTBUY
2026-02-04,90.00,90.85,SBI_TTBUY
2026-02-05,90.05,90.90,SBI_TTBUY
2026-02-06,90.40,91.25,SBI_TTBUY
2026-02-07,90.20,91.05,SBI_TTBUY
2026-02-09,90.15,91.00,SBI_TTBUY
2026-02-10,90.25,91.10,SBI_TTBUY
2026-02-11,90.10,90.95,SBI_TTBUY
2026-02-12,90.10,90.95,SBI_TTBUY
2026-02-13,90.25,91.10,SBI_TTBUY
2026-02-16,90.20,91.05,SBI_TTBUY
2026-02-17,90.30,91.15,SBI_TTBUY
2026-02-18,90.20,91.05,SBI_TTBUY
2026-02-20,90.52,91.37,SBI_TTBUY
2026-02-21,90.35,91.20,SBI_TTBUY
2026-02-23,90.30,91.15,SBI_TTBUY
2026-02-24,90.53,91.38,SBI_TTBUY
2026-02-25,90.54,91.39,SBI_TTBUY
2026-02-26,90.45,91.30,SBI_TTBUY
2026-02-27,90.56,91.41,SBI_TTBUY
2026-03-02,90.95,91.80,SBI_TTBUY
2026-03-04,91.82,92.67,SBI_TTBUY
2026-03-05,91.20,92.05,SBI_TTBUY
2026-03-06,91.23,92.08,SBI_TTBUY
2026-03-07,91.50,92.35,SBI_TTBUY
2026-03-09,91.80,92.65,SBI_TTBUY
2026-03-10,91.35,92.20,SBI_TTBUY
2026-03-11,91.50,92.35,SBI_TTBUY
2026-03-12,91.90,92.75,SBI_TTBUY
2026-03-13,91.93,92.78,SBI_TTBUY
2026-03-16,92.03,92.88,SBI_TTBUY
2026-03-17,91.95,92.80,SBI_TTBUY
2026-03-18,92.15,93.00,SBI_TTBUY
2026-03-20,92.95,93.80,SBI_TTBUY
2026-03-23,93.45,94.30,SBI_TTBUY
2026-03-24,93.35,94.20,SBI_TTBUY
2026-03-25,93.55,94.40,SBI_TTBUY
2026-03-27,94.35,95.20,SBI_TTBUY
2026-03-30,94.25,95.75,SBI_TTBUY
2026-03-31,93.15,94.65,SBI_TTBUY
2026-04-02,92.15,93.65,SBI_TTBUY
2026-04-04,92.50,93.35,SBI_TTBUY
2026-04-06,92.15,93.65,SBI_TTBUY
2026-04-07,92.25,93.75,SBI_TTBUY
2026-04-08,91.90,93.40,SBI_TTBUY
2026-04-09,92.45,93.30,SBI_TTBUY
2026-04-10,92.40,93.25,SBI_TTBUY
2026-04-13,92.90,93.75,SBI_TTBUY
2026-04-15,92.95,93.80,SBI_TTBUY
2026-04-16,92.90,93.75,SBI_TTBUY
2026-04-17,92.50,93.35,SBI_TTBUY
2026-04-18,92.20,93.05,SBI_TTBUY
2026-04-20,92.80,93.65,SBI_TTBUY
2026-04-21,93.08,93.93,SBI_TTBUY
2026-04-22,93.30,94.15,SBI_TTBUY
2026-04-23,93.65,94.50,SBI_TTBUY
2026-04-24,93.85,94.70,SBI_TTBUY
2026-04-27,93.90,94.75,SBI_TTBUY
2026-04-28,94.05,94.90,SBI_TTBUY
2026-04-29,94.35,95.20,SBI_TTBUY
2026-04-30,94.60,95.45,SBI_TTBUY
2026-05-02,94.50,95.35,SBI_TTBUY
2026-05-04,94.55,95.40,SBI_TTBUY
2026-05-05,94.90,95.75,SBI_TTBUY
2026-05-06,94.25,95.10,SBI_TTBUY
2026-05-07,93.70,94.55,SBI_TTBUY
2026-05-08,94.00,94.85,SBI_TTBUY
2026-05-11,94.80,95.65,SBI_TTBUY
2026-05-12,95.25,96.10,SBI_TTBUY
2026-05-13,95.20,96.05,SBI_TTBUY
2026-05-14,95.30,96.15,SBI_TTBUY
2026-05-15,95.60,96.45,SBI_TTBUY
2026-05-16,95.55,96.40,SBI_TTBUY
2026-05-18,95.78,96.63,SBI_TTBUY
2026-05-19,96.10,96.95,SBI_TTBUY
2026-05-20,96.45,97.30,SBI_TTBUY
2026-05-21,95.95,96.80,SBI_TTBUY
2026-05-22,95.45,96.30,SBI_TTBUY
2026-05-25,94.95,95.80,SBI_TTBUY
2026-05-26,95.30,96.15,SBI_TTBUY
2026-05-27,95.35,96.20,SBI_TTBUY
2026-05-28,95.30,96.15,SBI_TTBUY
2026-05-29,94.60,95.45,SBI_TTBUY
2026-05-30,94.60,95.45,SBI_TTBUY
2026-06-01,94.40,95.25,SBI_TTBUY
2026-06-02,94.80,95.65,SBI_TTBUY
2026-06-03,95.20,96.05,SBI_TTBUY
2026-06-04,95.30,96.15,SBI_TTBUY
2026-06-05,94.55,95.40,SBI_TTBUY
2026-06-06,94.55,95.40,SBI_TTBUY
2026-06-08,95.30,96.15,SBI_TTBUY
2026-06-09,95.05,95.90,SBI_TTBUY
2026-06-10,94.85,95.70,SBI_TTBUY
2026-06-11,95.15,96.00,SBI_TTBUY
2026-06-12,94.75,95.60,SBI_TTBUY
2026-06-15,94.30,95.15,SBI_TTBUY
2026-06-16,94.20,95.05,SBI_TTBUY
2026-06-17,94.05,94.90,SBI_TTBUY
2026-06-18,93.85,94.70,SBI_TTBUY
2026-06-19,93.95,94.80,SBI_TTBUY
2026-06-20,93.90,94.75,SBI_TTBUY
2026-06-22,94.20,95.05,SBI_TTBUY
2026-06-23,94.30,95.15,SBI_TTBUY
2026-06-24,94.50,95.35,SBI_TTBUY
2026-06-25,94.00,94.85,SBI_TTBUY
2026-06-29,93.95,94.80,SBI_TTBUY
2026-07-01,94.60,95.45,SBI_TTBUY
2026-07-02,94.80,95.65,SBI_TTBUY
2026-07-03,94.75,95.60,SBI_TTBUY
2026-07-04,94.70,95.55,SBI_TTBUY
2026-07-06,94.82,95.67,SBI_TTBUY
2026-07-07,94.50,95.35,SBI_TTBUY
2026-07-08,94.75,95.60,SBI_TTBUY
2026-07-09,95.00,95.85,SBI_TTBUY
2026-07-10,94.86,95.71,SBI_TTBUY
2026-07-13,95.32,96.17,SBI_TTBUY
2026-07-14,95.70,96.55,SBI_TTBUY
2026-07-16,95.86,96.71,SBI_TTBUY
2026-07-17,95.90,96.75,SBI_TTBUY
2026-07-18,95.87,96.72,SBI_TTBUY
2026-07-20,96.00,96.85,SBI_TTBUY
2026-07-21,95.80,96.65,SBI_TTBUY
2026-07-22,95.95,96.80,SBI_TTBUY
2026-07-23,96.10,96.95,SBI_TTBUY
2026-07-24,96.00,96.85,SBI_TTBUY
